False, Charging_F, 07-05-2018 14.00, 58
False, Charging_F, 07-05-2018 15.00, 56
False, Charging_F, 07-05-2018 16.00, 50
True, Charging, 07-05-2018 16.59, 45
False, Charging_F, 07-05-2018 17.00, 46
False, Charging_F, 07-05-2018 17.22, 88
False, Charging_F, 07-05-2018 18.00, 85
False, Charging_F, 07-05-2018 19.00, 78
False, Charging_F, 07-05-2018 20.00, 73
False, Charging_F, 07-05-2018 21.00, 68
False, Charging_F, 07-05-2018 22.00, 56
False, Charging_F, 07-05-2018 23.00, 34
False, Charging_F, 08-05-2018 00.00, 25
True, Charging, 08-05-2018 00.47, 23
False, Charging_F, 08-05-2018 01.00, 47
False, Charging_F, 08-05-2018 01.08, 66
False, Charging_F, 08-05-2018 02.00, 66
False, Charging_F, 08-05-2018 03.00, 65
False, Charging_F, 08-05-2018 04.00, 63
False, Charging_F, 08-05-2018 05.00, 62
False, Charging_F, 08-05-2018 06.00, 61
False, Charging_F, 08-05-2018 07.00, 61
False, Charging_F, 08-05-2018 08.00, 60
False, Charging_F, 08-05-2018 09.00, 59
False, Charging_F, 08-05-2018 10.00, 49
True, Charging, 08-05-2018 10.39, 44
False, Charging_F, 08-05-2018 10.42, 45
False, Charging_F, 08-05-2018 11.00, 43
True, Charging, 08-05-2018 11.01, 43
False, Charging_F, 08-05-2018 11.08, 44
False, Charging_F, 08-05-2018 12.00, 36
False, Charging_F, 08-05-2018 13.00, 34
False, Charging_F, 08-05-2018 14.00, 27
False, Charging_F, 08-05-2018 15.00, 25
False, Charging_F, 08-05-2018 16.00, 21
False, Charging_F, 08-05-2018 17.00, 19
True, Charging, 08-05-2018 17.47, 15
False, Charging_F, 08-05-2018 18.00, 43
False, Charging_F, 08-05-2018 18.46, 98
False, Charging_F, 08-05-2018 19.00, 96
False, Charging_F, 08-05-2018 20.00, 94
False, Charging_F, 08-05-2018 21.00, 93
False, Charging_F, 08-05-2018 22.00, 87
False, Charging_F, 08-05-2018 23.00, 85
False, Charging_F, 09-05-2018 00.00, 83
False, Charging_F, 09-05-2018 01.00, 76
False, Charging_F, 09-05-2018 02.00, 71
False, Charging_F, 09-05-2018 03.00, 58
False, Charging_F, 09-05-2018 04.00, 55
False, Charging_F, 09-05-2018 05.00, 55
False, Charging_F, 09-05-2018 06.00, 55
False, Charging_F, 09-05-2018 07.00, 55
False, Charging_F, 09-05-2018 08.00, 55
False, Charging_F, 09-05-2018 09.00, 53
False, Charging_F, 09-05-2018 10.00, 47
False, Charging_F, 09-05-2018 11.00, 41
False, Charging_F, 09-05-2018 12.00, 37
False, Charging_F, 09-05-2018 13.00, 36
False, Charging_F, 09-05-2018 14.00, 34
False, Charging_F, 09-05-2018 15.00, 33
False, Charging_F, 09-05-2018 16.00, 28
False, Charging_F, 09-05-2018 17.00, 26
False, Charging_F, 09-05-2018 18.00, 18
True, Charging, 09-05-2018 18.59, 15
False, Charging_F, 09-05-2018 19.00, 16
False, Charging_F, 09-05-2018 20.00, 96
False, Charging_F, 09-05-2018 20.12, 100
False, Charging_F, 09-05-2018 21.00, 99
False, Charging_F, 09-05-2018 22.00, 93
False, Charging_F, 09-05-2018 23.00, 92
False, Charging_F, 10-05-2018 00.00, 90
False, Charging_F, 10-05-2018 01.00, 84
False, Charging_F, 10-05-2018 02.00, 80
False, Charging_F, 10-05-2018 03.00, 67
False, Charging_F, 10-05-2018 04.00, 67
False, Charging_F, 10-05-2018 05.00, 67
False, Charging_F, 10-05-2018 06.00, 67
False, Charging_F, 10-05-2018 07.00, 67
False, Charging_F, 10-05-2018 08.00, 66
False, Charging_F, 10-05-2018 09.00, 64
False, Charging_F, 10-05-2018 10.00, 44
False, Charging_F, 10-05-2018 11.00, 38
False, Charging_F, 10-05-2018 12.00, 34
False, Charging_F, 10-05-2018 13.00, 27
False, Charging_F, 10-05-2018 14.00, 24
True, Charging, 10-05-2018 14.23, 23
True, Charging, 10-05-2018 14.25, 26
False, Charging_F, 10-05-2018 14.54, 83
False, Charging_F, 10-05-2018 15.00, 83
False, Charging_F, 10-05-2018 16.00, 83
False, Charging_F, 10-05-2018 17.00, 79
False, Charging_F, 10-05-2018 18.00, 73
False, Charging_F, 10-05-2018 19.00, 72
False, Charging_F, 10-05-2018 20.00, 69
False, Charging_F, 10-05-2018 21.00, 66
False, Charging_F, 10-05-2018 22.00, 53
False, Charging_F, 10-05-2018 23.00, 50
False, Charging_F, 11-05-2018 00.00, 47
False, Charging_F, 11-05-2018 01.00, 45
True, Charging, 11-05-2018 01.46, 28
False, Charging_F, 11-05-2018 02.00, 52
False, Charging_F, 11-05-2018 02.18, 86
False, Charging_F, 11-05-2018 03.00, 80
False, Charging_F, 11-05-2018 04.00, 80
False, Charging_F, 11-05-2018 05.00, 80
False, Charging_F, 11-05-2018 06.00, 80
False, Charging_F, 11-05-2018 07.00, 80
False, Charging_F, 11-05-2018 08.00, 80
False, Charging_F, 11-05-2018 09.00, 76
False, Charging_F, 11-05-2018 10.00, 66
False, Charging_F, 11-05-2018 11.00, 66
False, Charging_F, 11-05-2018 12.00, 61
